date_of_sale,address,county,eircode,price_eur,not_full_market_price,vat_exclusive,property_description,size_description,year,month,ber_rating,bedrooms,bathrooms,floor_area
13/03/2026,"21 TURNAPIN COTTAGES, CLOGHRAN, DUBLIN",Dublin,D17YA27,"€521,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"22 Rathard Park, Longview, Ballyvolane",Cork,,"€383,259.00",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"22 SEACLIFF, DUNBUR RD, WICKLOW TOWN",Wicklow,A67HN79,"€800,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"222 MOYVILLE, BALLYBODEN, DUBLIN 16",Dublin,D16H5X7,"€525,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"23 SULLANE WEIRS, MACROOM, CORK",Cork,P12PY01,"€394,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"231 BLOCK C, STATION HOUSE, THE TRAMYARD DUBLIN 8",Dublin,D08KD72,"€301,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"24 DROMORE PARK, DROMORE, KILLYGORDON",Donegal,F93RR26,"€52,500.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"24 GLENBROOK, BALLYRONAN, PORTLAOISE",Laois,R32R5X8,"€301,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"24 Mariners View, Mariners Point, Wicklow Town",Wicklow,,"€572,687.00",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"24 NORTHUMBERLAND PLACE, GRAND CANAL STREET, DUBLIN",Dublin,D04EK64,"€462,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"25 RING VIEW GORTKESH OLDTOWN, CAVAN, CAVAN",Cavan,H12H328,"€283,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"26 BAYSIDE SQ NORTH, SUTTON, DUBLIN 13",Dublin,D13W1W4,"€460,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"26 CONVENT HILL CRESCENT, BALLINA, CO MAYO",Mayo,F26Y7F6,"€259,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"26 Whitesland, Rathbride Road, Kildare Town",Kildare,,"€440,528.63",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"28 WHITEPOINT, COBH, CORK",Cork,P24EE70,"€440,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"3 CASTLE MEADOWS, SKEHARD RD, BLACKROCK",Cork,T12D89E,"€180,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"3 CASTLEWOOD CLOSE, CASTLEWOOD AVE, RATHMINES DUBLIN 6",Dublin,D06F348,"€537,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"3 GREENPARK CLOSE, SOUTH CIRCULAR RD, LIMERICK",Limerick,V94KX0D,"€515,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"3 HEATHER WAY, FOREST GLEN, FERMOY",Cork,P61Y430,"€248,500.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"3 HEATHFIELD, MONKSTOWN RD, MONKSTOWN",Dublin,A94K8X5,"€720,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"3 LAHARN DR, KILLORGLIN, KERRY",Kerry,V93TP40,"€355,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"3 RECTORY ROAD, OLD CHURCH, ENNISCORTHY",Wexford,Y21T9C2,"€160,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"3 RIVERSDALE PARK, PALMERSTOWN, DUBLIN 20",Dublin,D20DH59,"€105,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"30 BAY MEADOWS PARK, HOLLYSTOWN, DUBLIN 15",Dublin,D15X30Y,"€407,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"30 GREENDALE, CLONROAD, ENNIS",Clare,V95NPV4,"€395,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"30 ST JOHNS GATE, CLONDALKIN, DUBLIN 22",Dublin,D22K449,"€430,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"30 ST MARKS HOUSE, FAIR ST, DROGHEDA",Louth,A92Y4NW,"€150,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"307 THE PARK, LORD EDWARD STREET, LIMERICK",Limerick,V94XA07,"€230,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"31 RADHARC AN DUN, CRUSHEEN",Clare,,"€308,370.04",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"32 THE JETTY, MARKET POINT, MULLINGAR",Westmeath,N91WC84,"€130,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"33 ROSELAND AVENUE, CUALANOR, UPPER GLENAGEARY ROAD",Dublin,A96X7Y8,"€1,450,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"34  Block C, The View, Castletreasure",Cork,,"€308,369.00",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"35 HAZELWOOD AVE, BAY ESTATE, DUNDALK",Louth,A91X8N7,"€325,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"35 THE COTTAGES, BALLINTEMPLE, CORK",Cork,T12FDV7,"€205,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"36 Parklands Gate, Parklands, Saggart",Dublin,,"€480,176.21",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"36 THE BRIARS, BALTRASNA PARK, ASHBOURNE",Meath,A84F344,"€478,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"37 The Beech, Meadow Hill, Athy",Kildare,,"€299,559.47",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"37 WELLINGTON WALK, MORNINGTON PARK, DONACARNEY",Meath,A92P5N2,"€425,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"38 Rose Bank, Rose Hill, Annabella",Cork,,"€339,206.00",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"39 Rose Bank  Rose Hill, Annabella, Mallow",Cork,,"€374,449.34",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"39, Church Hill, Bunratty",Clare,,"€374,449.00",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"4 BRIGHTWATER, KNOCKNAGORE, CROSSHAVEN",Cork,P43V527,"€410,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"4 CHARLESTON WHARF, BAILICK RD, MIDLETON",Cork,P25AX85,"€335,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"4 Crannagh Walk, Crannagh, Granges Road",Kilkenny,,"€495,000.00",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"4 HOLLY HILL, DELGANY",Wicklow,,"€625,551.00",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"42 Rose Bank, Rose Hill, Annabella",Cork,,"€378,854.00",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"43 STATION COURT, PORTARLINGTON, LAOIS",Laois,R32FN50,"€285,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"44 RING STREET, INCHICORE, DUBLIN 8",Dublin,D08HN0K,"€430,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"459 SOUTH CIRCULAR RD, DUBLIN 8, DUBLIN",Dublin,D08AE4A,"€420,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"46 MIDDLE THIRD, KILLESTER, DUBLIN 5",Dublin,D05FV48,"€695,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"46 RIDGEPOOL VILLAGE, BALLINA, CO MAYO",Mayo,F26X998,"€183,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"46 THE CLOISTERS, ABBEYDORNEY, KERRY",Kerry,V92W5P8,"€268,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"47 GLENVARA PARK, KNOCKLYON, DUBLIN 16",Dublin,D16XH48,"€617,963.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"49 KNOCKMAREE, ST LAURENCES RD, CHAPELIZOD DUBLIN 20",Dublin,D20W876,"€495,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"5 BOTHAR CNOC NA GAOITHE, CONVENT LANDS, CARRICKMACROSS",Monaghan,A81HD60,"€105,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"5 BRIDGE STREET, DUNDALK, CO. LOUTH",Louth,A91NC58,"€160,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"5 CLARMALLAGH, THE SWAN, VIA ATHY",Laois,R14FF24,"€390,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"5 LAUREL MOUNT AVENUE, WATERPARK, CARRIGALINE",Cork,P43HC82,"€393,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"5 MARKET HOUSE, MARKET PLACE, SLIGO",Sligo,F91R201,"€175,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"5 THE ORCHARD, DE LACEY ABBEY, RATHVILLY",Carlow,R93N6C5,"€246,500.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"5 Wild Green, Quignalecka, Sligo Rd  Ballina",Mayo,F26XPX7,"€352,422.90",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"50 CLARE ST, LIMERICK CITY, LIMERICK",Limerick,V94E0RW,"€230,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"51 CLOIS NA RI, COOLCOTTS LANE, WEXFORD",Wexford,Y35E9C4,"€250,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"53 BROOKLAWN AVE, BLACKROCK, DUBLIN",Dublin,A94PK28,"€321,170.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"53 CARRAIG DESMOND, NEWCASTLEWEST, CO LIMERICK",Limerick,V42V024,"€283,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"54 Cul Dara, Williamstown, Waterford",Waterford,,"€343,612.33",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"55 Orby, Phoenix Park Ave, Phoenix Park Racescourse",Dublin,,"€466,960.35",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"6 BANGOR ERRIS, BALLINA, CO MAYO",Mayo,F26R3N0,"€255,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"6 Cedar Close, Newport Road, Westport",Mayo,F28N7P0,"€524,229.00",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"61 AILESBURY RD, BALLSBRIDGE, DUBLIN 4",Dublin,D04Y9F7,"€5,750,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"614 RIVER FOREST, LEIXLIP, KILDARE",Kildare,W23W0Y8,"€605,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"62 Oldbridge Park, Oldtown Demesne, Oberstown",Kildare,W91AK3V,"€573,950.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"62 RATH PARK, SHANRATH, CO. KILDARE",Kildare,,"€348,017.00",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"62B LOWER CHURCHTOWN RD, CHURCHTOWN, DUBLIN 14",Dublin,D14VY39,"€655,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"65 LIMETREE AVE, KILMINCHY, PORTLAOISE",Laois,R32K5CX,"€395,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"68 ASHGROVE, MOUNTMELLICK, LAOIS",Laois,R32X564,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"68 ROCKVIEW SIMONSRIDGE, SANDYFORD DUBLIN 18, DUBLIN",Dublin,D18R530,"€440,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"6A HIGHFIELD CRESCENT, GREENANE, KANTURK",Cork,P51R1X6,"€200,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"6B ROSEVILLE COURT, HENRY RD, NEWBRIDGE",Kildare,W12RC43,"€241,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"7 BEECH GROVE, DUNDRUM, TIPPERARY",Tipperary,E34N407,"€180,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"7 Castle Terrace, Brennanstown",Dublin,,"€665,198.00",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"7 GRIFFITH WALK, DRUMCONDRA, DUBLIN 9",Dublin,D09X4H6,"€448,500.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"7 MOYLARAGH MEWS, BALBRIGGAN, DUBLIN",Dublin,K32R671,"€195,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"7 STEPHEN ST, DUNLAVIN, CO WICKLOW",Wicklow,W91NFP2,"€478,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"70 RENMORE PARK, GALWAY CITY, GALWAY",Galway,H91DWR8,"€400,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"70 The Cross of Newtown, Ballyroan",Laois,,"€348,017.00",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"73 THE FAIRWAYS SEABROOK MANOR, PORTMARNOCK, DUBLIN",Dublin,D13W6H2,"€390,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"76 GLEANN DARA, BISHOP ODONNELL RD, RAHOON",Galway,H91D1WX,"€253,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"79 CEOL NA HABHAINN, CAHERCONLISH, CO LIMERICK",Limerick,V94T2VC,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"8 Aderrig Manor, Adamstown, Lucan",Dublin,,"€400,881.00",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"8 COASTGUARD COTTAGES, WET LANE, COURTMACSHERRY",Cork,P72Y299,"€223,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"82 LORD EDWARD ST, BALLINA, CO MAYO",Mayo,F26NY76,"€75,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"87 THE WOOD, MILLBROOK LAWNS, TALLAGHT DUBLIN 24",Dublin,D24DCD0,"€415,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"9 CHERRY HILL COURT, KELLS, MEATH",Meath,A82Y3V8,"€355,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"9 GLENART, CLONFADDA WOOD, MOUNT MERRION AVE",Dublin,A94HE09,"€600,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"91 ARD RAITHNI, BEARNA",Galway,,"€378,854.63",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"93 GLASLYN, HOWTH RD, DUBLIN",Dublin,D03R128,"€515,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"9A THE MEWS, RATHMICHAEL ROAD, SHANKILL",Dublin,D18KD85,"€712,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"APARTMENT 1, CASTLE VIEW HOUSE, CASTLE ROAD",Dublin,D18F59V,"€340,000.00",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"Apartment 35, Second Floor, Ross House",Dublin,,"€295,154.00",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"Apartment 41  3rd Floor, Ross House, Montpelier",Dublin,D07A6FH,"€295,154.00",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"Apartment 62  4th Floor, Ross House, Montpelier",Dublin,D07A6FH,"€297,357.00",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"APT 138, 109 PARNELL ST, DUBLIN 1",Dublin,D01N239,"€276,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"APT 24, DUNDRUM GATE, BALLINTEER RD DUBLIN 16",Dublin,D16YA31,"€360,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"APT 2C, AVALON, BURROW ROAD",Dublin,D13FY26,"€440,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"APT 31 HAZELBROOK, UPPER KILMACUD RD, GOATSTOWN DUBLIN 14",Dublin,D14HF89,"€540,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"APT 45, COLLEGE VIEW, BALLYMUN DUBLIN 11",Dublin,D11YA70,"€250,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"APT 54 TEELING WAY, EAST RD EAST WALL, DUBLIN 3",Dublin,D03N446,"€315,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"APT A 16, BRU NA SIONNA, BUNRATTY",Clare,V14X293,"€170,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"APTs 1-6 QUAY HOUSE, MACSWEENEY QUAY, BANDON",Cork,P72YE27,"€550,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"ARCHWAY HOUSE, PERCIVAL ST, KANTURK",Cork,P51X8W2,"€101,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"ARDCARRIG, BANDON RD, KINSALE",Cork,P17FK46,"€975,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"BALLIN LOCHAIG, BALLY DAVID, TRALEE",Kerry,V92D622,"€445,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"BALLINCUR, KINNITY, OFFALY",Offaly,R42R585,"€15,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"BALLINTICE, DUNMORE, GALWAY",Galway,H54W952,"€375,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"BAWNMORE, MACROOM, CORK",Cork,P12YC04,"€110,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"BOHAGH, BALLINTUBBER, CO ROSCOMMOM",Roscommon,F45W220,"€220,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"CARAUNMORE, NEW INN, BALLINASLOE",Galway,H53R298,"€325,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"CASTLEDERMOT RD, TULLOW, CARLOW",Carlow,R93ED88,"€230,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"CASTLEISLANDS, KILLINIERIN, GOREY",Wexford,Y25PY91,"€535,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"CASTLEPOOKE, DONERAILE, CORK",Cork,P51N223,"€333,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"CHARLEVILLE, DUNLEER, CO LOUTH",Louth,A92WK59,"€171,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"CHARLEVILLE, DUNLEER, CO LOUTH",Louth,A92WK59,"€170,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"CLARA RD, MOATE, WESTMEATH",Westmeath,N37XK00,"€275,500.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"CLAREOGHILL, CASTLEBLANEY, CO.MONAGHAN",Monaghan,A75HE94,"€400,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"CLOGHCASTLE, BALTINGLASS, COUNTY  WICKLOW",Wicklow,W91X3P1,"€100,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"CLONEA MIDDLE, DUNGARVAN, WATERFORD",Waterford,,"€151,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"CORBEG, SILVERSTREAM, CO. MONAGHAN",Monaghan,H18A895,"€328,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"CORMACKSTOWN, HOLYCROSS, CO. TIPPERARY",Tipperary,E41NT26,"€30,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"CUILIN LODGE, DEERPARK, KILLARNEY",Kerry,V93Y6X5,"€200,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"DERRY, LISTOWEL, CO. KERRY",Kerry,V31KR64,"€400,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"FAULTIES, AUGHAMORE, CARRICK ON SHANNON",Leitrim,,"€70,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"GARDENRATH, KELLS, MEATH",Meath,A82X5A0,"€240,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"GLENCUTTANE LOWER, KILGOBNET, BEAUFORT",Kerry,V93E621,"€184,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"GLENLAHAN, STRADBALLY RD, PORTLAOISE",Laois,R32T1DD,"€875,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"GLENMENAGH, CARRIGART, CO. DONEGAL",Donegal,F92XV56,"€260,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"HAYESTOWN, NAVAN, CO. MEATH",Meath,C15R5H6,"€325,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"HEDGERS, GLENAMUCK COTTAGES, CARRICKMINES",Dublin,D18E029,"€830,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"INGLENOOK, 11 ROSE BANK, DOUGLAS RD",Cork,T12E0X2,"€519,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"LAKEVIEW, MIDLETON, CORK",Cork,P25V274,"€365,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"LOWVILLE, AHASCRAGH, BALLINASLOE",Galway,H53E446,"€475,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"MAGHERARD, GLENVAR, LETTERKENNY",Donegal,,"€54,500.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"MAIN STREET, CRAUGHWELL, CO GALWAY",Galway,H91A0ER,"€125,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"MARIANVILLE, SUMMERCOVE, KINSALE",Cork,P17KV79,"€877,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"MILL ST, BRUREE, LIMERICK",Limerick,V35PK07,"€140,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"NO 19 -33 (inc)  ARD NA GREINE, GLENCAR, LETTERKENNY",Donegal,F92F5ND,"€4,000,000.00",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"No. 23 Rathard Park, Lahardane, Ballyvolane",Cork,,"€387,665.19",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"NO. 4 ARD GARRÁN, FERBANE",Offaly,,"€286,343.61",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"OLD KNOCKMAY ROAD, PORTLAOISE, CO LAOIS",Laois,R32TKW1,"€245,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"PAROCHIAL HOUSE, CASTLE STREET, KILFINANE",Limerick,V35Y446,"€338,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"RAHEEN KENNEDY, CLONROCHE, ENNISCORTHY",Wexford,Y21VA89,"€360,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"ROWAN LODGE, 6 CURRAHEEN RD, BISHOPSTOWN",Cork,T12YN2H,"€428,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"SCHOOL LAND, BALLINALEE, LONGFORD",Longford,N39Y312,"€240,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"SLIEVE RUE, OCONNELL AVE, LIMERICK",Limerick,V94Y68F,"€555,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
13/03/2026,"SLIEVERAMSH RD, THURLES, TIPPERARY",Tipperary,E41W2R9,"€260,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
14/03/2026,"150 DROMROE, RHEBOGUE, LIMERICK",Limerick,V94RHP4,"€270,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
14/03/2026,"CARRICKMORE, BALLYHAISE, CAVAN",Cavan,H12VF83,"€295,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
16/03/2026,"1 Beaufort Green, Beaufort, Boyne Village  Athlumney",Meath,,"€370,044.00",No,Yes,New Dwelling house /Apartment,,2026,3,,,,
16/03/2026,"1 DORRIANS, MOUNTCHARLES, DONEGAL",Donegal,A123456,"€285,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
16/03/2026,"10 BRABAZON HOUSE, 117 CORK ST, DUBLIN 8",Dublin,D08CH63,"€306,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
16/03/2026,"10 LISSADELL AVE, MAGHERACAR, BUNDORAN",Donegal,F94HF96,"€490,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
16/03/2026,"10 THE SPINNEY, ABBEYTOWN, ROSCOMMON",Roscommon,F42E778,"€375,000.00",No,No,Second-Hand Dwelling house /Apartment,,2026,3,,,,
